epoch,reward,loss,policy_loss,value_loss,entropy
118,20.6391,0.6911,0.2706,0.8976,5.6693
119,21.0674,0.4613,0.0390,0.9013,5.6658
120,19.3755,0.7257,0.2952,0.9177,5.6687
121,21.7520,0.9317,0.4616,0.9969,5.6693
122,13.1667,0.6225,0.1440,1.0137,5.6687
123,15.7021,0.6082,0.1277,1.0178,5.6671
124,15.8607,0.5570,0.1244,0.9220,5.6673
125,22.8392,0.6393,0.2182,0.8987,5.6626
126,25.7822,0.6673,0.1804,1.0304,5.6749
127,18.4213,0.5805,0.1377,0.9422,5.6647
128,22.9225,0.6161,0.1862,0.9165,5.6613
129,27.3994,0.4858,0.0679,0.8926,5.6669
130,15.0417,0.7201,0.2630,0.9709,5.6707
131,21.0647,0.5519,0.0906,0.9794,5.6724
132,15.0136,0.6456,0.1739,1.0000,5.6667
133,17.0204,0.5624,0.1527,0.8762,5.6655
134,31.8244,0.6443,0.1896,0.9660,5.6651
135,22.6900,0.7647,0.3228,0.9406,5.6699
136,12.4250,0.4825,0.0740,0.8738,5.6664
137,19.9044,0.6165,0.1805,0.9287,5.6664
138,31.3731,0.8058,0.3584,0.9516,5.6670
139,31.0830,0.7012,0.2577,0.9436,5.6618
140,29.8403,0.6743,0.2273,0.9508,5.6689
141,25.0681,0.6108,0.1875,0.9032,5.6620
142,22.2883,0.9771,0.5149,0.9811,5.6728
143,19.2802,0.5711,0.1546,0.8897,5.6667
144,15.9011,0.4658,0.0071,0.9740,5.6672
145,26.0444,0.6701,0.2225,0.9518,5.6682
146,25.7179,0.6756,0.3016,0.8047,5.6627
147,23.6986,0.5751,0.1436,0.9196,5.6710
148,19.3936,0.6028,0.1805,0.9013,5.6701
149,27.2400,0.4577,0.0356,0.9007,5.6662
150,19.3947,0.8059,0.3580,0.9524,5.6682
151,22.6712,0.6613,0.2056,0.9681,5.6648
152,15.6476,0.4720,0.0072,0.9862,5.6622
153,35.6625,0.6232,0.1437,1.0157,5.6709
154,27.4525,0.5840,0.1573,0.9099,5.6658
155,12.5444,0.4630,0.0376,0.9074,5.6693
156,23.6301,0.4243,-0.0485,1.0023,5.6643
157,24.1864,0.5915,0.1693,0.9010,5.6714
158,14.7673,0.6474,0.2276,0.8964,5.6743
159,23.8008,0.4038,-0.0321,0.9286,5.6705
160,19.3776,0.7686,0.3542,0.8854,5.6682
161,17.7319,0.5668,0.1397,0.9109,5.6660
162,23.5336,0.7178,0.2929,0.9064,5.6743
163,18.2893,0.5531,0.1539,0.8551,5.6684
164,17.1036,0.4892,0.0653,0.9045,5.6680
165,17.3273,0.9156,0.4804,0.9271,5.6738
166,21.6801,0.4128,-0.0110,0.9042,5.6625
167,24.4444,0.7140,0.2532,0.9783,5.6676
168,19.4594,0.4779,0.0409,0.9306,5.6619
169,17.2544,0.6584,0.2406,0.8922,5.6687
170,22.9560,0.5043,0.1174,0.8303,5.6614
171,21.5944,0.8884,0.4080,1.0175,5.6736
172,37.7133,0.7303,0.3073,0.9027,5.6645
173,13.9831,0.5539,0.1134,0.9378,5.6666
174,19.2282,0.8744,0.4169,0.9716,5.6689
175,20.0314,0.5930,0.1740,0.8946,5.6672
176,25.6400,0.6659,0.2283,0.9320,5.6665
177,18.9420,0.6706,0.2066,0.9846,5.6669
178,30.7841,0.5313,0.1017,0.9159,5.6683
179,17.5445,0.6986,0.2310,0.9917,5.6617
180,18.4368,0.5975,0.1736,0.9044,5.6667
181,29.8378,0.6729,0.2113,0.9798,5.6678
182,22.0528,0.6563,0.2279,0.9135,5.6626
183,26.9056,0.6740,0.2256,0.9534,5.6655
184,33.9794,0.6411,0.2138,0.9113,5.6663
185,24.4942,0.6960,0.2454,0.9579,5.6687
186,27.4145,0.4986,0.0841,0.8856,5.6692
187,14.6456,0.4807,0.0516,0.9150,5.6703
188,32.8961,0.6153,0.1979,0.8915,5.6670
189,21.9414,0.6960,0.2872,0.8743,5.6627
190,27.9296,0.5144,0.0935,0.8985,5.6648
191,28.2094,0.5623,0.1080,0.9653,5.6722
