epoch,reward,loss,policy_loss,value_loss,entropy
114,0.1066,0.3942,-0.0221,0.9025,6.9919
115,0.0928,0.3880,-0.0320,0.9098,6.9864
116,0.0953,0.3500,-0.0597,0.8893,6.9851
117,0.0951,0.4024,-0.0309,0.9366,6.9808
118,0.1071,0.4050,-0.0261,0.9320,6.9735
119,0.1027,0.3829,-0.0308,0.8970,6.9628
120,0.1139,0.3725,-0.0455,0.9055,6.9537
121,0.1135,0.3577,-0.0602,0.9054,6.9462
122,0.1023,0.3590,-0.0558,0.8992,6.9446
123,0.0867,0.3816,-0.0347,0.9021,6.9492
124,0.0853,0.3825,-0.0309,0.8962,6.9545
125,0.1039,0.3825,-0.0302,0.8949,6.9560
126,0.1035,0.3844,-0.0497,0.9377,6.9564
127,0.1007,0.4142,-0.0060,0.9098,6.9563
128,0.1154,0.3776,-0.0372,0.8993,6.9574
129,0.1014,0.3618,-0.0502,0.8937,6.9579
130,0.1017,0.3776,-0.0472,0.9192,6.9576
131,0.1032,0.3717,-0.0416,0.8961,6.9547
132,0.1101,0.3646,-0.0487,0.8962,6.9546
133,0.0982,0.3787,-0.0408,0.9088,6.9597
134,0.1082,0.3890,-0.0322,0.9119,6.9595
135,0.1045,0.3498,-0.0648,0.8989,6.9556
136,0.1020,0.3554,-0.0585,0.8973,6.9507
137,0.1061,0.3806,-0.0407,0.9121,6.9464
138,0.1133,0.3801,-0.0339,0.8973,6.9423
139,0.0909,0.3892,-0.0329,0.9137,6.9405
140,0.1184,0.3621,-0.0451,0.8837,6.9375
141,0.1000,0.3823,-0.0262,0.8865,6.9335
142,0.0980,0.3531,-0.0531,0.8817,6.9310
143,0.1108,0.3807,-0.0281,0.8869,6.9319
144,0.1080,0.3802,-0.0369,0.9036,6.9362
145,0.1049,0.3875,-0.0329,0.9101,6.9339
146,0.1129,0.3837,-0.0311,0.8990,6.9292
147,0.1151,0.4040,-0.0145,0.9064,6.9271
148,0.1198,0.4108,0.0002,0.8906,6.9279
149,0.1042,0.3821,-0.0337,0.9008,6.9309
150,0.0925,0.4133,-0.0123,0.9205,6.9339
151,0.1150,0.3785,-0.0365,0.8994,6.9323
152,0.1019,0.3832,-0.0337,0.9030,6.9304
153,0.0978,0.3686,-0.0475,0.9015,6.9274
154,0.0976,0.3994,-0.0230,0.9141,6.9244
155,0.0979,0.4226,0.0006,0.9131,6.9227
156,0.1047,0.3981,-0.0262,0.9178,6.9224
157,0.1028,0.3752,-0.0420,0.9035,6.9217
158,0.1084,0.3693,-0.0522,0.9122,6.9210
159,0.1073,0.3684,-0.0508,0.9075,6.9197
160,0.0953,0.3784,-0.0305,0.8871,6.9179
161,0.0951,0.3937,-0.0260,0.9086,6.9193
162,0.1103,0.4040,-0.0182,0.9135,6.9198
163,0.1156,0.3894,-0.0196,0.8871,6.9201
164,0.1026,0.4144,-0.0027,0.9034,6.9198
165,0.1030,0.4275,0.0087,0.9068,6.9187
166,0.0975,0.4340,0.0141,0.9090,6.9181
167,0.0939,0.3858,-0.0315,0.9037,6.9173
168,0.1047,0.3641,-0.0401,0.8775,6.9154
169,0.0963,0.4193,-0.0116,0.9308,6.9143
170,0.1111,0.4153,-0.0031,0.9059,6.9143
171,0.1100,0.4044,-0.0039,0.8859,6.9134
172,0.1125,0.3787,-0.0306,0.8877,6.9123
173,0.1178,0.3768,-0.0411,0.9049,6.9132
174,0.1054,0.4147,0.0017,0.8950,6.9140
175,0.1062,0.3564,-0.0486,0.8792,6.9134
176,0.1125,0.4026,-0.0065,0.8874,6.9122
177,0.1217,0.4200,-0.0000,0.9092,6.9114
178,0.1116,0.3857,-0.0285,0.8977,6.9110
179,0.0952,0.4183,-0.0079,0.9217,6.9127
180,0.1029,0.4301,0.0185,0.8924,6.9128
181,0.0999,0.4277,0.0059,0.9128,6.9128
182,0.1121,0.4090,-0.0089,0.9049,6.9125
183,0.1126,0.3742,-0.0400,0.8975,6.9124
184,0.0981,0.4465,0.0312,0.8997,6.9126
185,0.1251,0.4370,0.0247,0.8938,6.9130
186,0.1089,0.4046,-0.0087,0.8958,6.9126
187,0.0958,0.3838,-0.0366,0.9100,6.9120
188,0.1057,0.3966,-0.0235,0.9094,6.9121
189,0.1185,0.4211,-0.0010,0.9133,6.9120
190,0.1080,0.4203,0.0080,0.8936,6.9112
191,0.1120,0.3983,-0.0138,0.8933,6.9118
192,0.1145,0.3921,-0.0248,0.9028,6.9109
193,0.1150,0.4363,0.0075,0.9268,6.9113
194,0.1077,0.3739,-0.0309,0.8789,6.9113
195,0.0980,0.4568,0.0364,0.9099,6.9098
196,0.1077,0.4124,-0.0102,0.9143,6.9088
197,0.1088,0.4393,0.0078,0.9321,6.9082
198,0.1042,0.4513,0.0236,0.9244,6.9059
199,0.1063,0.4248,0.0101,0.8985,6.9039
200,0.0989,0.4041,-0.0231,0.9234,6.9028
201,0.1126,0.4417,0.0220,0.9085,6.9000
202,0.0948,0.4034,-0.0115,0.8986,6.8977
203,0.1156,0.4157,-0.0031,0.9064,6.8980
204,0.1088,0.3926,-0.0218,0.8979,6.8978
205,0.1155,0.4317,-0.0010,0.9343,6.8974
206,0.1167,0.3893,-0.0284,0.9044,6.8972
207,0.1058,0.4116,-0.0036,0.8995,6.8978
208,0.1023,0.4040,-0.0076,0.8922,6.8969
209,0.1029,0.3843,-0.0238,0.8851,6.8972
210,0.1006,0.4289,0.0192,0.8884,6.8968
211,0.0980,0.4151,0.0039,0.8914,6.8963
212,0.0979,0.4061,-0.0125,0.9061,6.8939
213,0.1157,0.4095,-0.0097,0.9073,6.8936
214,0.1000,0.4338,0.0120,0.9126,6.8939
215,0.1142,0.4195,0.0032,0.9015,6.8942
216,0.1005,0.4268,0.0099,0.9027,6.8952
217,0.1204,0.3949,-0.0208,0.9003,6.8960
218,0.1062,0.4045,-0.0108,0.8996,6.8954
219,0.1202,0.4430,0.0318,0.8912,6.8958
220,0.1058,0.4258,0.0075,0.9056,6.8952
221,0.1305,0.3795,-0.0361,0.9000,6.8956
222,0.0923,0.4113,-0.0064,0.9043,6.8947
223,0.1011,0.4002,-0.0153,0.9000,6.8930
224,0.1086,0.4048,-0.0103,0.8993,6.8919
225,0.1009,0.4215,0.0108,0.8903,6.8910
226,0.1084,0.4063,-0.0014,0.8844,6.8904
227,0.1048,0.4079,-0.0102,0.9052,6.8897
228,0.1018,0.4303,0.0099,0.9098,6.8885
229,0.1067,0.3976,-0.0128,0.8898,6.8886
230,0.1100,0.3891,-0.0306,0.9083,6.8886
231,0.1087,0.3600,-0.0500,0.8887,6.8897
232,0.1269,0.3859,-0.0359,0.9123,6.8901
233,0.1128,0.4123,-0.0022,0.8980,6.8898
234,0.0955,0.4193,-0.0004,0.9083,6.8894
235,0.1043,0.4084,-0.0008,0.8874,6.8901
236,0.1096,0.3763,-0.0364,0.8944,6.8933
237,0.1059,0.3846,-0.0254,0.8890,6.8952
238,0.1118,0.3592,-0.0480,0.8833,6.8964
239,0.1212,0.3874,-0.0383,0.9204,6.8967
240,0.0947,0.4149,0.0022,0.8943,6.8969
241,0.1223,0.3804,-0.0423,0.9142,6.8999
242,0.1032,0.3876,-0.0265,0.8972,6.9006
243,0.0924,0.3598,-0.0493,0.8873,6.8998
244,0.1029,0.3838,-0.0330,0.9026,6.8997
245,0.0935,0.3706,-0.0454,0.9010,6.8991
246,0.1068,0.3769,-0.0416,0.9061,6.8985
247,0.0993,0.4026,-0.0131,0.9002,6.8957
248,0.1250,0.3911,-0.0321,0.9152,6.8954
249,0.1022,0.3770,-0.0339,0.8907,6.8927
250,0.1218,0.3889,-0.0307,0.9081,6.8919
251,0.1132,0.3832,-0.0350,0.9052,6.8922
252,0.1113,0.3920,-0.0247,0.9022,6.8895
253,0.1004,0.4198,-0.0089,0.9264,6.8884
254,0.1072,0.3758,-0.0374,0.8952,6.8897
255,0.1197,0.3874,-0.0342,0.9121,6.8881
256,0.1118,0.3904,-0.0235,0.8967,6.8865
257,0.1248,0.3875,-0.0325,0.9089,6.8853
258,0.1190,0.3636,-0.0515,0.8990,6.8794
259,0.1097,0.3565,-0.0592,0.9001,6.8718
260,0.1130,0.3746,-0.0504,0.9186,6.8698
261,0.1193,0.3469,-0.0582,0.8789,6.8721
262,0.0976,0.3774,-0.0388,0.9011,6.8752
263,0.1172,0.3789,-0.0448,0.9162,6.8753
264,0.1215,0.3566,-0.0508,0.8835,6.8712
265,0.1123,0.3861,-0.0351,0.9111,6.8685
266,0.1122,0.3858,-0.0350,0.9103,6.8704
267,0.1067,0.3689,-0.0472,0.9010,6.8752
268,0.1214,0.3808,-0.0365,0.9033,6.8793
269,0.1101,0.3608,-0.0529,0.8961,6.8833
270,0.1099,0.3998,-0.0166,0.9017,6.8902
271,0.1086,0.3652,-0.0550,0.9092,6.8943
272,0.1113,0.3774,-0.0451,0.9139,6.8975
273,0.1168,0.3809,-0.0274,0.8856,6.8996
274,0.1031,0.3760,-0.0422,0.9054,6.9003
275,0.1129,0.3718,-0.0490,0.9106,6.9038
276,0.1047,0.3992,-0.0225,0.9124,6.9061
277,0.1042,0.3754,-0.0505,0.9209,6.9068
278,0.1122,0.4028,-0.0133,0.9014,6.9074
279,0.1018,0.3690,-0.0534,0.9140,6.9099
280,0.1027,0.3987,-0.0289,0.9242,6.9110
281,0.0998,0.3935,-0.0249,0.9059,6.9136
282,0.1293,0.3762,-0.0474,0.9163,6.9141
283,0.1203,0.3774,-0.0392,0.9022,6.9065
284,0.1167,0.3646,-0.0585,0.9152,6.8985
285,0.0954,0.3926,-0.0351,0.9243,6.8890
286,0.1185,0.3514,-0.0542,0.8799,6.8819
287,0.1119,0.3575,-0.0563,0.8963,6.8805
288,0.1064,0.3607,-0.0516,0.8934,6.8774
289,0.1211,0.3561,-0.0644,0.9098,6.8714
290,0.1030,0.3685,-0.0544,0.9143,6.8661
291,0.1146,0.3568,-0.0565,0.8951,6.8600
292,0.1185,0.3733,-0.0387,0.8926,6.8587
293,0.1184,0.3933,-0.0324,0.9199,6.8594
294,0.1111,0.3627,-0.0598,0.9136,6.8600
295,0.1252,0.3774,-0.0550,0.9334,6.8603
296,0.1082,0.3738,-0.0508,0.9177,6.8617
297,0.1089,0.3498,-0.0515,0.8713,6.8656
298,0.1116,0.3678,-0.0451,0.8943,6.8680
299,0.1238,0.3555,-0.0620,0.9037,6.8696
300,0.0984,0.3862,-0.0286,0.8983,6.8713
301,0.1136,0.3822,-0.0384,0.9101,6.8717
302,0.1443,0.3595,-0.0508,0.8894,6.8722
303,0.1009,0.3680,-0.0536,0.9119,6.8754
304,0.1321,0.3652,-0.0537,0.9066,6.8755
305,0.1014,0.3510,-0.0638,0.8984,6.8738
306,0.1174,0.3604,-0.0569,0.9032,6.8705
307,0.1150,0.3628,-0.0558,0.9060,6.8666
308,0.1156,0.3810,-0.0459,0.9225,6.8601
309,0.1274,0.3461,-0.0709,0.9026,6.8603
310,0.1255,0.3605,-0.0550,0.8996,6.8585
311,0.1216,0.3684,-0.0429,0.8912,6.8584
312,0.1073,0.3768,-0.0493,0.9208,6.8548
313,0.1151,0.3634,-0.0570,0.9094,6.8539
314,0.1109,0.3628,-0.0546,0.9033,6.8545
315,0.1088,0.3648,-0.0562,0.9106,6.8563
316,0.1371,0.3755,-0.0413,0.9021,6.8506
317,0.1126,0.3672,-0.0544,0.9117,6.8438
318,0.1156,0.3789,-0.0464,0.9189,6.8389
319,0.1052,0.3600,-0.0525,0.8934,6.8393
320,0.1249,0.3754,-0.0501,0.9194,6.8424
321,0.1039,0.3562,-0.0575,0.8958,6.8388
322,0.1201,0.3626,-0.0625,0.9185,6.8363
323,0.1284,0.3567,-0.0631,0.9079,6.8333
324,0.1116,0.3647,-0.0518,0.9012,6.8243
325,0.1173,0.3577,-0.0578,0.8992,6.8200
326,0.1128,0.3569,-0.0578,0.8976,6.8197
327,0.1138,0.3614,-0.0516,0.8943,6.8201
328,0.1174,0.3530,-0.0642,0.9026,6.8269
329,0.1273,0.3527,-0.0678,0.9094,6.8262
330,0.1139,0.3523,-0.0570,0.8868,6.8230
331,0.1078,0.3633,-0.0496,0.8939,6.8216
332,0.1363,0.3566,-0.0623,0.9059,6.8121
333,0.1244,0.3535,-0.0643,0.9037,6.7999
334,0.1290,0.3540,-0.0625,0.9009,6.7978
335,0.1284,0.3553,-0.0643,0.9072,6.7956
336,0.1228,0.3802,-0.0334,0.8952,6.7994
337,0.1262,0.3789,-0.0546,0.9351,6.8080
338,0.1126,0.3543,-0.0600,0.8967,6.8115
339,0.1180,0.3724,-0.0540,0.9211,6.8182
340,0.1191,0.3648,-0.0461,0.8901,6.8162
341,0.1314,0.3585,-0.0574,0.8999,6.8082
342,0.1212,0.3539,-0.0691,0.9141,6.8059
343,0.1226,0.3708,-0.0533,0.9162,6.8107
344,0.1245,0.3606,-0.0624,0.9141,6.8119
345,0.1205,0.3599,-0.0613,0.9105,6.8052
346,0.1241,0.3649,-0.0618,0.9213,6.7995
347,0.1438,0.3657,-0.0537,0.9069,6.7953
348,0.1302,0.3644,-0.0531,0.9030,6.7896
349,0.1343,0.3774,-0.0412,0.9051,6.7840
350,0.1357,0.3556,-0.0628,0.9046,6.7794
351,0.1214,0.3530,-0.0627,0.8991,6.7763
352,0.1260,0.3542,-0.0609,0.8979,6.7812
353,0.1159,0.3486,-0.0691,0.9032,6.7918
354,0.1135,0.3773,-0.0378,0.8980,6.7989
355,0.1216,0.3475,-0.0692,0.9015,6.8039
356,0.1131,0.3545,-0.0627,0.9024,6.8056
357,0.1075,0.3521,-0.0640,0.9003,6.8016
358,0.1227,0.3502,-0.0598,0.8879,6.7974
359,0.1270,0.3765,-0.0440,0.9088,6.7931
360,0.1412,0.3622,-0.0538,0.8998,6.7813
361,0.1293,0.3629,-0.0669,0.9271,6.7599
362,0.1200,0.3583,-0.0502,0.8846,6.7416
363,0.1216,0.3596,-0.0620,0.9106,6.7213
364,0.1297,0.3594,-0.0615,0.9090,6.7243
365,0.1356,0.3567,-0.0544,0.8894,6.7339
366,0.1368,0.3602,-0.0557,0.8992,6.7492
367,0.1502,0.3535,-0.0674,0.9092,6.7520
368,0.1269,0.3614,-0.0582,0.9068,6.7508
369,0.1271,0.3738,-0.0446,0.9044,6.7525
370,0.1221,0.3678,-0.0544,0.9120,6.7645
371,0.1202,0.3569,-0.0616,0.9049,6.7776
372,0.1309,0.3714,-0.0494,0.9093,6.7723
373,0.1230,0.3739,-0.0492,0.9139,6.7663
374,0.1274,0.3598,-0.0527,0.8926,6.7558
375,0.1297,0.3605,-0.0522,0.8928,6.7430
376,0.1390,0.3573,-0.0604,0.9027,6.7373
377,0.1406,0.3545,-0.0597,0.8957,6.7310
378,0.1168,0.3538,-0.0627,0.9001,6.7110
379,0.1431,0.3548,-0.0583,0.8930,6.6937
380,0.1357,0.3603,-0.0562,0.8998,6.6903
381,0.1343,0.3502,-0.0643,0.8959,6.6923
382,0.1398,0.3548,-0.0580,0.8925,6.6903
383,0.1347,0.3450,-0.0652,0.8872,6.6731
384,0.1291,0.3564,-0.0594,0.8982,6.6639
385,0.1375,0.3692,-0.0544,0.9138,6.6654
386,0.1407,0.3686,-0.0624,0.9286,6.6526
387,0.1122,0.3597,-0.0556,0.8969,6.6430
388,0.1309,0.3732,-0.0541,0.9213,6.6548
389,0.1366,0.3661,-0.0544,0.9076,6.6533
390,0.1503,0.3559,-0.0567,0.8919,6.6644
391,0.1458,0.3818,-0.0443,0.9191,6.6821
392,0.1236,0.3676,-0.0501,0.9023,6.6887
393,0.1289,0.3553,-0.0677,0.9128,6.6794
394,0.1325,0.3577,-0.0568,0.8957,6.6758
395,0.1247,0.3475,-0.0618,0.8852,6.6630
396,0.1285,0.3599,-0.0486,0.8837,6.6665
397,0.1511,0.3682,-0.0565,0.9162,6.6828
398,0.1111,0.3505,-0.0620,0.8919,6.6976
399,0.1254,0.3731,-0.0469,0.9071,6.7058
400,0.1422,0.3614,-0.0600,0.9098,6.7061
401,0.1212,0.3661,-0.0577,0.9146,6.6957
402,0.1334,0.3656,-0.0574,0.9126,6.6751
403,0.1332,0.3733,-0.0431,0.8996,6.6729
404,0.1484,0.3595,-0.0576,0.9009,6.6761
405,0.1383,0.3516,-0.0637,0.8975,6.6821
406,0.1346,0.3589,-0.0646,0.9139,6.6985
407,0.1290,0.3468,-0.0641,0.8888,6.7000
408,0.1479,0.3813,-0.0465,0.9227,6.7111
409,0.1286,0.3666,-0.0464,0.8932,6.7158
410,0.1219,0.3541,-0.0578,0.8910,6.7195
411,0.1288,0.3634,-0.0485,0.8910,6.7308
412,0.1341,0.3686,-0.0495,0.9035,6.7342
413,0.1295,0.3492,-0.0631,0.8919,6.7300
414,0.1446,0.3532,-0.0606,0.8945,6.7075
415,0.1208,0.3620,-0.0601,0.9111,6.6783
416,0.1285,0.3611,-0.0610,0.9108,6.6588
417,0.1356,0.3793,-0.0501,0.9254,6.6558
418,0.1424,0.3578,-0.0561,0.8943,6.6491
419,0.1370,0.3460,-0.0629,0.8841,6.6445
420,0.1322,0.3614,-0.0600,0.9091,6.6417
421,0.1376,0.3566,-0.0615,0.9026,6.6506
422,0.1245,0.3744,-0.0419,0.8991,6.6496
423,0.1389,0.3565,-0.0612,0.9020,6.6571
424,0.1318,0.3684,-0.0579,0.9193,6.6553
425,0.1346,0.3708,-0.0484,0.9047,6.6423
426,0.1426,0.3806,-0.0387,0.9050,6.6362
427,0.1565,0.3673,-0.0551,0.9114,6.6537
428,0.1462,0.3560,-0.0593,0.8972,6.6621
429,0.1501,0.3605,-0.0538,0.8955,6.6786
430,0.1427,0.3553,-0.0594,0.8963,6.6919
431,0.1677,0.3661,-0.0515,0.9021,6.7044
432,0.1375,0.3515,-0.0523,0.8749,6.7179
433,0.1209,0.3491,-0.0678,0.9010,6.7261
434,0.1317,0.3703,-0.0494,0.9068,6.7386
435,0.1313,0.3500,-0.0638,0.8951,6.7609
436,0.1269,0.3572,-0.0629,0.9078,6.7700
437,0.1453,0.3716,-0.0496,0.9100,6.7662
438,0.1320,0.3550,-0.0628,0.9031,6.7505
439,0.1270,0.3545,-0.0640,0.9044,6.7486
440,0.1360,0.3687,-0.0441,0.8931,6.7557
441,0.1438,0.3449,-0.0714,0.9001,6.7529
442,0.1366,0.3678,-0.0544,0.9120,6.7504
443,0.1387,0.3592,-0.0551,0.8960,6.7533
444,0.1348,0.3680,-0.0495,0.9024,6.7543
445,0.1151,0.3669,-0.0528,0.9069,6.7540
446,0.1501,0.3559,-0.0604,0.9003,6.7522
447,0.1266,0.3488,-0.0630,0.8912,6.7580
448,0.1271,0.3570,-0.0641,0.9098,6.7606
449,0.1418,0.3544,-0.0631,0.9026,6.7573
450,0.1339,0.3472,-0.0588,0.8796,6.7561
451,0.1381,0.3617,-0.0596,0.9101,6.7545
452,0.1376,0.3641,-0.0533,0.9023,6.7575
453,0.1402,0.3537,-0.0608,0.8966,6.7697
454,0.1260,0.3441,-0.0640,0.8839,6.7791
455,0.1395,0.3605,-0.0612,0.9111,6.7785
456,0.1235,0.3667,-0.0533,0.9078,6.7803
457,0.1284,0.3747,-0.0480,0.9130,6.7787
458,0.1391,0.3493,-0.0663,0.8989,6.7696
459,0.1401,0.3557,-0.0571,0.8932,6.7578
460,0.1601,0.3627,-0.0639,0.9207,6.7531
461,0.1420,0.3576,-0.0610,0.9046,6.7507
462,0.1261,0.3474,-0.0714,0.9053,6.7675
463,0.1527,0.3555,-0.0602,0.8991,6.7642
464,0.1386,0.3478,-0.0670,0.8972,6.7680
465,0.1318,0.3643,-0.0502,0.8968,6.7709
466,0.1440,0.3474,-0.0647,0.8917,6.7579
467,0.1475,0.3595,-0.0570,0.9004,6.7402
468,0.1405,0.3551,-0.0579,0.8933,6.7330
469,0.1457,0.3526,-0.0574,0.8872,6.7349
470,0.1514,0.3614,-0.0572,0.9047,6.7387
471,0.1469,0.3610,-0.0538,0.8969,6.7342
472,0.1388,0.3600,-0.0533,0.8938,6.7254
473,0.1311,0.3577,-0.0572,0.8969,6.7239
474,0.1468,0.3577,-0.0654,0.9132,6.7169
475,0.1445,0.3555,-0.0614,0.9010,6.7232
476,0.1574,0.3658,-0.0552,0.9092,6.7246
477,0.1493,0.3710,-0.0504,0.9099,6.7217
478,0.1270,0.3615,-0.0572,0.9047,6.7218
479,0.1323,0.3464,-0.0628,0.8855,6.7190
480,0.1399,0.3569,-0.0634,0.9075,6.7032
481,0.1254,0.3625,-0.0507,0.8933,6.6917
482,0.1295,0.3577,-0.0595,0.9013,6.6856
483,0.1530,0.3498,-0.0649,0.8962,6.6813
484,0.1359,0.3627,-0.0586,0.9092,6.6768
485,0.1562,0.3678,-0.0464,0.8952,6.6682
486,0.1475,0.3520,-0.0614,0.8935,6.6653
487,0.1626,0.3637,-0.0559,0.9060,6.6710
488,0.1613,0.3541,-0.0675,0.9099,6.6630
489,0.1538,0.3638,-0.0585,0.9112,6.6474
490,0.1493,0.3730,-0.0498,0.9121,6.6431
491,0.1380,0.3627,-0.0564,0.9046,6.6402
492,0.1542,0.3559,-0.0623,0.9028,6.6332
493,0.1655,0.3585,-0.0611,0.9054,6.6249
494,0.1457,0.3503,-0.0678,0.9025,6.6251
495,0.1489,0.3471,-0.0661,0.8927,6.6218
496,0.1576,0.3517,-0.0624,0.8944,6.6104
497,0.1537,0.3577,-0.0628,0.9070,6.5971
498,0.1503,0.3802,-0.0461,0.9186,6.5923
499,0.1615,0.3582,-0.0574,0.8972,6.5914
