epoch,reward,loss,policy_loss,value_loss,entropy
186,84.8085,0.4794,0.0495,0.9027,4.2881
187,91.1050,0.4039,-0.0377,0.9259,4.2820
188,100.1973,0.4221,-0.0131,0.9132,4.2817
189,90.3873,0.3939,-0.0312,0.8928,4.2660
190,78.3994,0.4366,0.0016,0.9126,4.2560
191,92.7798,0.4497,0.0091,0.9240,4.2640
192,118.5488,0.3823,-0.0532,0.9138,4.2672
193,77.2404,0.3877,-0.0340,0.8857,4.2489
194,97.8804,0.3989,-0.0353,0.9108,4.2317
195,123.7424,0.4886,0.0417,0.9362,4.2330
196,94.6964,0.3932,-0.0298,0.8882,4.2247
197,106.8607,0.3695,-0.0433,0.8678,4.2168
198,81.6891,0.4543,0.0172,0.9161,4.1888
199,101.0450,0.4792,0.0274,0.9453,4.1789
200,90.2267,0.4214,-0.0187,0.9218,4.1437
201,83.2005,0.3793,-0.0417,0.8830,4.0972
202,90.0500,0.4892,0.0308,0.9574,4.0645
203,95.0638,0.4464,0.0289,0.8756,4.0572
204,72.6875,0.4676,0.0141,0.9474,4.0391
205,119.5185,0.4084,-0.0258,0.9087,4.0156
206,96.8502,0.4313,-0.0107,0.9244,4.0283
207,110.2479,0.4277,-0.0115,0.9186,4.0349
208,109.2183,0.4286,-0.0075,0.9125,4.0242
209,112.0113,0.4047,-0.0434,0.9367,4.0468
210,111.6812,0.4133,-0.0377,0.9427,4.0754
211,106.7819,0.4378,0.0132,0.8900,4.0733
212,119.3961,0.3908,-0.0224,0.8671,4.0775
213,132.8827,0.3899,-0.0308,0.8816,4.0278
214,109.0807,0.3857,-0.0440,0.8998,4.0484
215,98.5667,0.4432,0.0156,0.8956,4.0470
216,109.3488,0.4044,-0.0334,0.9161,4.0490
217,104.0123,0.4111,-0.0305,0.9238,4.0588
218,111.2640,0.4507,0.0182,0.9062,4.0990
219,121.3740,0.4578,0.0108,0.9352,4.1025
220,95.1474,0.4703,0.0353,0.9107,4.0852
221,105.5273,0.3658,-0.0385,0.8497,4.0956
222,115.9327,0.4603,0.0193,0.9229,4.0964
223,103.8089,0.4190,-0.0041,0.8871,4.0980
224,100.4705,0.4204,-0.0139,0.9097,4.1092
225,132.4543,0.4428,-0.0208,0.9683,4.0987
226,109.0421,0.4090,-0.0244,0.9076,4.0782
227,104.1857,0.4611,0.0235,0.9158,4.0653
228,94.9814,0.4028,-0.0212,0.8880,4.0152
229,101.5819,0.4398,-0.0153,0.9500,3.9920
230,100.1211,0.4121,-0.0335,0.9312,4.0060
231,112.0529,0.4415,-0.0026,0.9283,4.0003
232,125.8269,0.3922,-0.0450,0.9142,3.9919
233,103.6548,0.3854,-0.0273,0.8651,3.9760
234,128.3361,0.4276,-0.0009,0.8967,3.9574
235,137.8302,0.4488,0.0039,0.9293,3.9550
236,116.9824,0.3932,-0.0384,0.9028,3.9524
237,128.1167,0.3812,-0.0447,0.8913,3.9551
238,110.9494,0.4022,-0.0367,0.9174,3.9592
239,114.4277,0.4235,-0.0251,0.9368,3.9589
240,115.6088,0.4205,-0.0170,0.9141,3.9182
241,113.2355,0.3909,-0.0403,0.9014,3.9024
242,129.0690,0.3720,-0.0350,0.8528,3.8836
243,116.6844,0.4895,0.0465,0.9250,3.8881
244,105.0401,0.3962,-0.0292,0.8896,3.8710
245,127.4324,0.3929,-0.0429,0.9105,3.8782
246,105.1395,0.4145,-0.0212,0.9100,3.8686
247,119.5629,0.4427,0.0186,0.8869,3.8776
248,108.1745,0.4027,-0.0472,0.9387,3.9051
249,131.0271,0.3993,-0.0415,0.9203,3.8703
250,111.5367,0.3995,-0.0381,0.9137,3.8579
251,110.7694,0.4275,-0.0032,0.9001,3.8628
252,118.1457,0.4324,-0.0113,0.9260,3.8441
253,114.2292,0.4396,0.0092,0.8993,3.8492
254,107.8562,0.4247,-0.0029,0.8937,3.8585
255,109.4929,0.4052,-0.0097,0.8684,3.8615
256,99.8333,0.3761,-0.0502,0.8912,3.8599
257,124.2245,0.3958,-0.0392,0.9089,3.8858
258,106.1623,0.4069,-0.0207,0.8942,3.8951
