341,321,9,4.18836
341,322,9,5.88941
341,342,9,4.07514
341,361,23,1.68244
341,362,23,2.37384
362,343,33,6.10637
362,363,34,3.78715
361,381,46,1.75234
361,382,46,2.57131
362,383,49,2.28633
383,364,59,6.10825
383,384,62,3.16805
321,301,74,23.1793
321,302,74,33.9701
322,303,75,21.6176
301,281,76,25.9015
301,282,76,37.3891
303,284,78,19.5899
303,304,78,16.4101
284,264,80,27.4667
284,265,80,31.6824
284,285,80,20.3633
285,266,81,56.6573
265,246,81,67.2057
304,305,81,18.9964
282,262,81,9.12568
281,261,81,8.66814
281,262,81,12.0997
285,286,82,26.5506
265,245,82,31.4777
264,244,82,31.8801
264,245,82,46.914
284,263,82,16.4464
266,247,82,73.7565
246,227,82,75.1386
244,225,83,61.9295
286,267,83,71.2175
245,226,83,71.3434
304,325,83,13.586
266,267,83,25.1833
246,226,83,24.8058
305,306,83,24.6035
225,206,84,74.2975
244,224,84,31.9049
286,287,84,27.0144
306,287,84,63.7491
264,243,84,15.1552
287,268,85,74.7327
225,205,85,26.2251
267,268,85,25.8882
306,307,85,29.0871
325,326,85,21.6762
307,288,86,73.3587
243,223,86,26.6289
287,288,86,26.1159
223,204,87,57.3128
307,308,87,27.151
326,327,87,27.2648
223,203,88,32.3514
243,222,88,15.4031
325,346,88,13.614
327,328,89,28.3605
222,202,90,25.7665
203,183,90,33.3799
346,347,90,24.3706
223,202,90,14.2153
326,347,90,13.3413
328,329,91,23.9314
347,348,92,28.7601
222,201,92,15.0691
222,221,92,10.3953
203,182,92,14.2817
327,348,92,11.5791
183,164,93,22.9595
346,366,93,9.08708
346,367,93,13.029
201,181,94,28.8895
348,349,94,25.1517
367,368,95,26.7731
347,368,95,12.9101
368,369,97,23.4896
349,350,97,18.7799
367,387,98,7.79913
367,388,98,11.9441
366,386,98,8.65267
366,387,98,12.3448
369,370,99,20.3963
384,385,99,16.4813
370,351,100,59.0535
388,389,100,25.5239
350,351,100,17.0326
389,390,102,25.2393
351,332,102,47.0272
370,371,102,19.1737
371,352,103,57.0111
351,352,103,18.3336
352,333,104,57.784
390,391,104,25.5692
332,313,104,53.6622
332,333,104,24.2175
371,372,104,20.8732
333,314,105,61.0386
313,294,105,59.1153
372,353,105,61.2146
352,353,105,24.2741
353,334,106,61.6359
333,334,106,27.5971
313,293,106,29.9828
372,373,106,25.1363
391,392,106,26.0738
373,354,107,61.6967
314,295,107,52.3888
314,315,107,25.7024
294,274,107,32.876
294,275,107,54.6148
294,295,107,25.6446
353,354,107,26.773
293,274,107,59.9017
354,335,108,57.8725
275,256,108,56.5944
334,335,108,25.3536
373,374,108,26.1429
274,255,108,57.1082
392,393,108,27.7246
293,273,108,30.7408
164,143,108,3.77306
273,254,109,59.0753
256,237,109,57.9553
374,355,109,59.1485
315,296,109,47.8293
315,316,109,23.2507
354,355,109,25.4014
295,276,109,54.1027
295,296,109,24.2194
275,276,109,24.803
255,236,109,57.0884
274,254,109,34.2278
313,292,109,13.3884
296,277,110,59.1485
237,218,110,59.0586
276,257,110,58.9395
335,336,110,22.6619
273,253,110,33.7761
256,257,110,25.685
374,375,110,24.6263
236,217,110,58.8596
393,394,110,27.4236
255,235,110,33.8037
253,234,111,57.4873
277,258,111,59.5751
218,199,111,57.1082
235,216,111,58.5861
257,238,111,58.4449
316,297,111,55.428
316,317,111,24.5074
296,297,111,24.6263
355,356,111,23.0652
237,238,111,25.1882
292,272,111,31.5956
217,198,111,59.3622
143,124,111,26.3962
236,216,111,34.6079
254,234,111,33.7045
293,272,111,13.7795
216,197,112,60.2355
238,219,112,59.0352
297,278,112,60.7668
199,180,112,60.0424
317,298,112,60.3071
258,239,112,57.7176
253,233,112,33.028
336,337,112,23.6169
277,278,112,27.9205
218,219,112,25.0949
235,215,112,34.2246
375,376,112,23.1069
394,395,112,25.6424
217,197,112,32.5873
273,252,112,14.3128
234,215,112,57.2767
233,214,113,58.2411
298,279,113,56.8333
239,220,113,59.9509
337,318,113,57.1678
219,200,113,60.0112
215,196,113,59.5154
216,196,113,32.4504
356,357,113,22.7494
199,179,113,32.8505
199,200,113,26.1458
317,318,113,25.0163
258,259,113,25.395
198,178,113,35.0531
198,179,113,56.4081
197,178,113,58.356
234,214,113,34.2383
178,159,114,57.1678
196,177,114,58.6926
279,260,114,59.6725
259,240,114,60.0567
318,299,114,57.9028
214,195,114,58.5376
233,213,114,33.4387
298,299,114,23.9669
180,160,114,31.1594
239,240,114,27.9992
337,338,114,24.5359
252,232,114,30.8905
215,195,114,34.5067
179,160,114,59.347
376,377,114,22.523
253,232,114,14.3589
197,177,114,32.4233
213,194,115,59.0097
195,176,115,59.6762
299,280,115,59.6725
178,158,115,35.1068
196,176,115,34.6264
338,319,115,58.2384
279,280,115,25.2393
318,319,115,23.7145
214,194,115,35.4884
357,358,115,23.6595
159,140,115,57.5563
375,396,115,11.5337
194,175,116,58.4464
176,157,116,58.8013
213,193,116,35.842
319,300,116,60.6155
195,175,116,34.4749
358,339,116,57.7236
299,300,116,25.2393
