epoch,reward,loss,policy_loss,value_loss,entropy
1,16.4119
1,16.4119,0.0058,-0.1897,0.7842,5.6746
2,18.9367
2,18.9367,0.3606,0.0992,1.0336,5.6716
3,26.4890
3,26.4890,0.2152,-0.0138,0.9107,5.6731
4,24.1586
4,24.1586,0.2070,-0.0422,0.9875,5.6725
5,15.7389
5,15.7389,0.2284,-0.0064,0.9331,5.6732
6,17.2256
6,17.2256,0.2324,-0.0252,1.0194,5.6708
7,17.0767
7,17.0767,0.4185,0.1829,0.9360,5.6734
8,17.4504
8,17.4504,0.4423,0.2185,0.8912,5.6725
9,28.7431
9,28.7431,0.3245,0.0964,0.9075,5.6740
10,24.9900
10,24.9900,0.2461,0.0238,0.8859,5.6724
11,19.9319
11,19.9319,0.4671,0.2412,0.8991,5.6727
12,20.4731
12,20.4731,0.2026,-0.0454,0.9832,5.6742
13,17.3686
13,17.3686,0.5825,0.3437,0.9479,5.6730
14,18.1467
14,18.1467,0.2552,-0.0145,1.0652,5.6741
15,18.2688
15,18.2688,0.3928,0.1704,0.8857,5.6720
16,23.0755
16,23.0755,0.3091,0.0788,0.9160,5.6734
17,13.5861
17,13.5861,0.1733,-0.0663,0.9513,5.6749
18,21.0426
18,21.0426,0.2846,0.0401,0.9698,5.6736
19,18.7133
19,18.7133,0.1595,-0.0989,1.0222,5.6724
20,18.5525
20,18.5525,0.3077,0.0539,1.0051,5.6742
21,16.5548
21,16.5548,0.4660,0.2188,0.9798,5.6731
22,17.0729
22,17.0729,0.3098,0.0987,0.8433,5.6727
23,28.6056
23,28.6056,0.2551,0.0225,0.9248,5.6721
24,16.9428
24,16.9428,0.4315,0.2022,0.9119,5.6729
25,29.6946
25,29.6946,0.3995,0.1658,0.9285,5.6715
26,10.4027
26,10.4027,0.3827,0.1326,0.9907,5.6722
27,22.6074
27,22.6074,0.1948,-0.0278,0.8866,5.6733
28,26.1889
28,26.1889,0.3899,0.1374,0.9998,5.6725
29,18.2667
29,18.2667,0.3658,0.1254,0.9542,5.6732
30,17.8984
30,17.8984,0.4721,0.2275,0.9703,5.6740
31,20.7916
31,20.7916,0.3855,0.1196,1.0507,5.6714
32,15.1850
32,15.1850,0.2887,0.0545,0.9306,5.6719
33,15.4824
33,15.4824,0.7231,0.5012,0.8839,5.6718
34,14.5989
34,14.5989,0.4162,0.1621,1.0061,5.6730
35,19.7829
35,19.7829,0.1513,-0.0790,0.9159,5.6729
36,14.4629
36,14.4629,0.3898,0.1470,0.9634,5.6722
37,45.0672
37,45.0672,0.1817,-0.0442,0.8993,5.6728
38,16.0012
38,16.0012,0.3472,0.1118,0.9352,5.6710
39,19.0938
39,19.0938,0.2964,0.0440,0.9994,5.6742
40,25.5149
40,25.5149,0.3810,0.1399,0.9567,5.6732
41,15.6946
41,15.6946,0.4305,0.1995,0.9186,5.6740
42,12.5554
42,12.5554,0.3581,0.1315,0.9020,5.6707
43,12.7298
