1048,1009,1,43.3716
1009,970,6,15.0179
1048,1008,6,8.69683
1048,1049,6,8.69683
1049,1010,8,43.3716
1010,971,10,43.3716
970,931,11,15.0179
1008,969,11,16.6459
1049,1050,13,8.69683
1050,1011,15,43.3716
971,932,15,15.0179
1010,1011,15,8.69683
931,892,16,15.0179
969,930,16,15.0179
1011,972,17,43.3716
932,893,20,15.0179
1050,1051,20,8.69683
892,853,21,15.0179
930,891,21,15.0179
1051,1012,22,43.3716
972,933,22,15.0179
1011,1012,22,8.69683
1012,973,24,43.3716
893,854,25,16.6459
1048,1007,25,2.96808
1048,1089,25,2.96808
853,814,26,16.6459
891,852,26,15.0179
933,894,27,15.0179
1051,1052,27,8.69683
973,934,29,15.0179
1012,1013,29,8.69683
969,929,29,3.01084
1048,1088,29,1.78938
1048,1047,29,1.78938
854,815,30,16.6459
1007,968,30,16.6459
1013,974,31,43.3716
814,775,31,16.6459
852,813,31,15.0179
894,855,32,22.3763
1089,1090,32,9.04946
1049,1090,32,2.96393
934,895,33,22.3763
929,890,33,32.146
930,890,33,4.76761
815,776,34,22.3763
974,935,35,22.3763
775,736,35,22.3763
813,774,35,22.3763
1013,1014,35,9.04946
890,851,36,32.146
855,816,36,22.3763
891,851,36,4.76761
1014,975,37,60.5157
895,856,37,22.3763
776,737,38,22.3763
1090,1091,38,9.04946
851,812,39,32.146
935,896,39,22.3763
736,697,39,22.3763
774,735,39,22.3763
852,812,39,4.76761
816,777,40,22.3763
975,936,41,22.3763
856,817,41,22.3763
1014,1015,41,9.04946
929,889,41,4.76761
737,698,42,22.3763
968,928,42,4.76761
896,857,43,22.3763
697,658,43,22.3763
735,696,43,22.3763
812,773,43,22.3763
889,850,44,32.146
777,738,44,22.3763
1091,1092,44,9.04946
936,897,45,22.3763
1015,976,45,22.3763
817,778,45,22.3763
1092,1053,46,60.5157
698,659,46,22.3763
850,811,47,32.146
857,818,47,22.3763
658,619,47,22.3763
696,657,47,22.3763
773,734,47,22.3763
738,699,48,22.3763
1048,1087,48,1.51917
897,858,49,22.3763
976,937,49,22.3763
778,739,49,22.3763
659,620,50,22.3763
1092,1093,50,9.04946
811,772,51,22.3763
818,779,51,22.3763
619,580,51,22.3763
657,618,51,22.3763
734,695,51,22.3763
1089,1130,51,2.96393
1093,1054,52,60.5157
699,660,52,22.3763
1053,1054,52,9.04946
858,819,53,22.3763
937,898,53,22.3763
739,700,53,22.3763
889,849,53,4.76761
620,581,54,22.3763
928,888,54,4.76761
772,733,55,22.3763
580,541,55,22.3763
618,579,55,22.3763
695,656,55,22.3763
779,740,55,22.3763
1088,1129,55,2.96393
1089,1129,55,1.77218
849,810,56,32.146
660,621,56,22.3763
1093,1094,56,9.04946
850,810,56,4.76761
819,780,57,22.3763
898,859,57,22.3763
700,661,57,22.3763
581,542,58,22.3763
1054,1055,58,9.04946
1094,1055,58,60.5157
1090,1131,58,2.96393
621,582,59,32.146
810,771,59,32.146
733,694,59,22.3763
656,617,59,22.3763
740,701,59,22.3763
579,540,59,22.3763
661,622,60,32.146
780,741,61,22.3763
859,820,61,22.3763
1007,967,61,1.52232
542,503,62,22.3763
1055,1016,62,22.3763
1094,1095,62,9.04946
582,543,63,22.3763
771,732,63,22.3763
694,655,63,22.3763
701,662,63,22.3763
617,578,63,22.3763
543,504,64,75.2279
503,464,64,75.2279
1095,1056,64,49.8594
849,809,64,6.44327
1091,1132,64,3.164
504,465,65,75.2279
662,623,65,49.8594
1016,977,65,27.1805
741,702,65,27.1805
820,781,65,27.1805
888,848,65,6.44327
465,426,66,75.2279
623,584,66,75.2279
809,770,66,49.8594
732,693,66,27.1805
655,616,66,27.1805
810,770,66,6.44327
578,539,66,27.1805
584,545,67,75.2279
464,425,67,27.1805
1056,1017,67,27.1805
545,506,68,75.2279
977,938,68,27.1805
781,742,68,27.1805
503,463,68,9.8068
506,467,69,75.2279
693,654,69,27.1805
770,731,69,27.1805
463,424,69,75.2279
543,544,69,9.8068
616,577,69,27.1805
1092,1133,69,3.164
544,505,70,75.2279
504,505,70,9.8068
1017,978,70,27.1805
505,466,71,75.2279
938,899,71,27.1805
742,703,71,27.1805
465,466,71,9.8068
623,624,71,9.8068
1095,1096,71,6.44327
624,585,72,75.2279
654,615,72,27.1805
731,692,72,27.1805
577,538,72,27.1805
584,585,72,9.8068
585,546,73,75.2279
1096,1057,73,49.8594
545,546,73,9.8068
978,939,73,27.1805
809,769,73,6.44327
