650,611,4,16.6459
611,572,9,16.6459
572,533,14,16.6459
533,494,19,16.6459
494,455,24,16.6459
455,416,29,16.6459
416,377,33,22.3763
650,610,39,1.52232
650,651,39,1.52232
651,612,43,22.3763
610,571,43,22.3763
611,571,43,1.52232
611,612,43,1.52232
377,337,45,4.72455
612,573,47,22.3763
571,532,47,22.3763
572,532,47,1.52232
572,573,47,1.52232
377,338,49,4.85858
573,534,51,22.3763
532,493,51,22.3763
337,298,54,8.49954
534,495,55,22.3763
493,454,55,22.3763
495,456,59,22.3763
454,415,59,22.3763
338,299,59,7.95057
337,297,62,3.25133
456,417,63,22.3763
415,376,63,22.3763
298,259,64,9.15637
299,260,65,14.2641
417,378,66,27.1805
297,258,68,14.6291
298,258,68,3.93632
260,221,69,23.9311
259,220,69,16.1563
378,339,73,12.1076
376,336,73,5.75816
651,652,73,1.7309
610,570,73,1.7309
258,219,74,13.5733
652,613,76,27.1805
570,531,76,27.1805
612,613,76,1.7309
571,531,76,1.7309
339,300,77,19.8591
219,180,78,18.7181
613,574,79,27.1805
531,492,79,27.1805
300,261,80,26.356
297,257,80,3.08835
574,535,82,27.1805
492,453,82,27.1805
535,496,85,27.1805
453,414,85,27.1805
257,218,85,17.4498
261,222,86,12.4503
336,296,86,4.15918
496,457,88,27.1805
414,375,88,27.1805
457,418,91,27.1805
218,179,92,12.2746
418,379,94,27.1805
379,340,96,46.0514
340,301,98,46.6077
375,335,100,4.37055
257,217,100,2.82695
296,256,102,3.43908
218,178,102,3.25087
652,653,102,2.10521
570,530,102,2.10521
653,614,104,43.876
530,491,104,43.876
614,575,106,43.876
491,452,106,43.876
301,262,107,9.10908
575,536,108,43.876
452,413,108,43.876
536,497,110,43.876
413,374,110,43.876
497,458,112,43.876
335,295,113,4.25845
458,419,114,43.876
419,380,116,43.876
217,177,116,3.48273
256,216,120,3.02379
374,334,126,3.43908
653,654,127,2.27817
530,490,127,2.27817
295,255,128,3.66908
654,615,129,54.4523
490,451,129,54.4523
614,615,129,2.27817
491,451,129,2.27817
615,576,131,54.4523
451,412,131,54.4523
177,137,131,3.51881
575,576,131,2.27817
452,412,131,2.27817
576,537,133,54.4523
412,373,133,54.4523
536,537,133,2.27817
413,373,133,2.27817
216,176,137,3.27185
458,459,137,2.27817
459,420,139,54.4523
419,420,139,2.27817
420,381,141,54.4523
650,609,141,0.687603
650,691,141,0.687603
334,294,143,3.21316
301,302,143,1.28984
255,215,145,3.19814
654,655,151,2.27817
490,450,151,2.27817
373,333,152,2.84106
655,616,153,54.4523
450,411,153,54.4523
615,616,153,2.27817
451,411,153,2.27817
176,136,154,3.27589
616,577,155,54.4523
411,372,155,54.4523
576,577,155,2.27817
412,372,155,2.27817
577,538,157,54.4523
537,538,157,2.27817
294,254,161,2.89228
215,175,162,3.01285
650,690,162,0.382548
650,649,162,0.382548
420,421,163,2.15553
421,382,164,152.534
609,569,165,2.15553
691,692,165,2.15553
651,692,165,0.649777
610,569,165,0.649777
421,422,170,8.05379
422,383,172,53.714
372,332,174,2.88089
333,293,174,2.3915
655,656,176,2.15553
450,410,176,2.15553
656,617,178,53.714
410,371,178,53.714
383,344,178,12.5687
616,617,178,2.15553
411,371,178,2.15553
254,214,179,2.98106
617,578,180,53.714
577,578,180,2.15553
578,539,182,53.714
175,135,182,2.7555
538,539,182,2.15553
371,331,190,4.17278
332,292,190,3.15588
692,693,190,2.04211
569,529,190,2.04211
331,291,193,18.0212
292,253,194,24.2856
421,462,194,2.28834
462,423,195,158.162
291,251,195,36.846
422,423,195,2.04211
214,174,196,3.0233
462,463,201,8.07837
