epoch,reward,loss,policy_loss,value_loss,entropy
171,18.7641,0.5075,0.1049,0.8622,5.6899
172,29.4704,0.5315,0.0969,0.9261,5.6887
173,19.3520,0.6115,0.1798,0.9204,5.6884
174,22.3629,0.6176,0.1609,0.9702,5.6895
175,35.8189,0.6328,0.1735,0.9755,5.6880
176,26.5450,0.5243,0.0867,0.9321,5.6892
177,32.3552,0.7672,0.3305,0.9303,5.6869
178,19.2926,0.4850,0.0403,0.9463,5.6909
179,15.9897,0.8602,0.4424,0.8925,5.6889
180,22.5569,0.6640,0.2051,0.9748,5.6892
181,22.1556,0.6523,0.2516,0.8582,5.6897
182,17.7267,0.5066,0.0793,0.9114,5.6894
183,17.6808,0.7100,0.2513,0.9743,5.6884
184,16.8585,0.5344,0.1305,0.8647,5.6886
185,38.9985,0.4685,0.0273,0.9393,5.6888
186,16.8835,0.5281,0.1443,0.8244,5.6885
187,13.2890,0.5739,0.1206,0.9634,5.6886
188,24.1652,0.8326,0.3668,0.9885,5.6890
189,18.8339,1.0453,0.6328,0.8818,5.6894
190,23.7032,0.7150,0.2931,0.9007,5.6882
191,27.2294,0.6752,0.2246,0.9581,5.6897
192,23.1214,0.5220,0.1095,0.8818,5.6886
193,30.5844,0.6803,0.2486,0.9202,5.6879
194,21.0113,0.6003,0.1680,0.9216,5.6912
195,28.6460,0.5573,0.1209,0.9296,5.6897
196,27.0444,0.6807,0.2515,0.9153,5.6883
197,22.8891,0.6820,0.2368,0.9472,5.6893
198,21.9652,0.6744,0.2431,0.9194,5.6882
199,18.7096,0.4778,0.0981,0.8163,5.6878
200,23.6519,0.7433,0.2765,0.9905,5.6890
201,22.2685,0.8881,0.4459,0.9413,5.6895
202,23.3288,0.6964,0.2589,0.9319,5.6888
203,19.2889,0.7408,0.3330,0.8725,5.6875
204,27.8772,0.5056,0.0494,0.9693,5.6885
205,21.0186,0.4661,0.0488,0.8915,5.6885
206,27.6544,0.6386,0.2289,0.8761,5.6893
207,24.6950,0.4761,0.0168,0.9756,5.6892
208,40.9616,0.5468,0.1109,0.9287,5.6893
209,14.7490,0.5995,0.1485,0.9589,5.6891
210,21.8458,0.7169,0.2927,0.9053,5.6884
211,22.4831,0.8832,0.4868,0.8497,5.6893
212,23.8592,0.5315,0.1142,0.8914,5.6904
213,17.4380,0.5980,0.1488,0.9554,5.6881
214,33.8276,0.5379,0.0969,0.9389,5.6900
215,26.5628,0.6385,0.1753,0.9833,5.6896
216,24.3539,0.6426,0.1890,0.9640,5.6882
217,21.9995,0.8276,0.4070,0.8980,5.6872
218,25.3042,0.7349,0.2576,1.0115,5.6891
219,28.4444,0.6334,0.1847,0.9543,5.6902
220,32.3477,0.4617,0.0224,0.9355,5.6889
221,23.5044,0.6461,0.2166,0.9160,5.6894
222,36.9914,0.7018,0.2630,0.9343,5.6877
223,20.1122,0.6530,0.1765,1.0100,5.6891
224,27.0552,0.6441,0.2206,0.9039,5.6901
225,18.8925,0.5546,0.1309,0.9043,5.6877
226,30.0673,0.5296,0.1217,0.8727,5.6886
227,22.4059,0.5747,0.1596,0.8871,5.6906
228,23.9223,0.6099,0.1984,0.8799,5.6887
229,15.1963,0.5837,0.1480,0.9281,5.6887
230,26.6090,0.8741,0.4383,0.9285,5.6893
231,20.9028,0.5877,0.1207,0.9910,5.6883
232,24.1777,0.6306,0.1762,0.9656,5.6885
233,18.4210,0.6457,0.2046,0.9392,5.6882
234,23.2692,0.7007,0.2417,0.9749,5.6893
235,24.6215,0.5134,0.0918,0.8999,5.6897
236,20.0864,0.4713,0.0226,0.9543,5.6894
237,22.0707,0.7183,0.2473,0.9988,5.6900
238,18.8515,0.4383,0.0273,0.8789,5.6880
239,30.9789,0.7428,0.3204,0.9017,5.6871
240,18.1831,0.7177,0.2868,0.9187,5.6882
241,14.5288,0.5299,0.0692,0.9783,5.6881
242,29.2450,0.6246,0.1824,0.9412,5.6892
243,34.5310,0.7457,0.2818,0.9848,5.6898
244,13.3414,0.6119,0.1794,0.9219,5.6889
245,15.9909,0.5636,0.1387,0.9067,5.6889
246,17.2723,0.5427,0.1626,0.8171,5.6884
247,15.7186,0.4853,0.0557,0.9162,5.6883
248,18.5650,0.4669,0.0334,0.9239,5.6890
249,29.2368,0.5718,0.1624,0.8756,5.6894
250,19.7333,0.5016,0.0721,0.9159,5.6893
251,26.1600,0.4588,0.0570,0.8607,5.6888
252,22.3666,0.6007,0.1337,0.9909,5.6893
253,18.4032,0.6420,0.1835,0.9738,5.6884
254,32.5381,0.7840,0.3433,0.9382,5.6902
255,20.6472,0.6973,0.2603,0.9309,5.6885
256,23.7214,0.6359,0.1699,0.9887,5.6881
257,22.3914,0.5855,0.1316,0.9647,5.6896
258,17.4215,0.7391,0.3262,0.8827,5.6894
259,19.2494,0.7883,0.3243,0.9849,5.6901
260,28.3091,0.6033,0.1859,0.8918,5.6886
261,16.9567,0.5146,0.0809,0.9242,5.6884
262,27.0164,0.7050,0.2743,0.9181,5.6882
263,25.5122,0.6261,0.1931,0.9228,5.6893
264,19.1394,0.5801,0.1565,0.9041,5.6886
265,20.9538,0.6156,0.1776,0.9329,5.6888
266,21.9743,0.7945,0.3458,0.9543,5.6886
