epoch,reward,loss,policy_loss,value_loss,entropy
161,0.8467,0.2727,-0.0674,0.8933,3.4452
162,0.8200,0.2808,-0.0682,0.9148,3.3997
163,0.7358,0.2468,-0.0978,0.9037,3.3835
164,0.6838,0.2170,-0.1254,0.8980,3.3653
165,0.7894,0.2672,-0.0807,0.9115,3.3415
166,0.8583,0.2479,-0.0941,0.8969,3.3474
167,0.8278,0.2711,-0.0736,0.9034,3.3407
168,0.8010,0.2579,-0.0883,0.9074,3.3514
169,0.8107,0.2739,-0.0710,0.9045,3.3705
170,0.8247,0.2444,-0.0988,0.9004,3.3846
171,0.7982,0.2890,-0.0569,0.9070,3.3818
172,0.7819,0.2325,-0.1124,0.9046,3.3834
173,0.7766,0.2794,-0.0612,0.8935,3.3400
174,0.8010,0.2773,-0.0670,0.9021,3.3248
175,0.8331,0.2493,-0.0943,0.9005,3.3046
176,0.8139,0.2460,-0.0995,0.9048,3.2797
177,0.8276,0.2668,-0.0776,0.9019,3.2721
178,0.7913,0.2781,-0.0654,0.8996,3.2504
179,0.8342,0.2634,-0.0822,0.9045,3.2414
180,0.8248,0.2510,-0.0910,0.8955,3.2302
181,0.8343,0.2558,-0.0869,0.8968,3.2100
182,0.8403,0.2781,-0.0649,0.8975,3.2073
183,0.7795,0.2865,-0.0618,0.9110,3.2108
184,0.7463,0.2637,-0.0816,0.9034,3.2173
185,0.8018,0.2519,-0.0913,0.8985,3.2211
186,0.8121,0.2437,-0.0995,0.8983,3.2258
187,0.8497,0.2683,-0.0771,0.9037,3.2096
188,0.8573,0.2480,-0.0920,0.8898,3.1940
189,0.8482,0.2509,-0.0921,0.8971,3.1699
190,0.7782,0.2728,-0.0748,0.9085,3.1621
191,0.8196,0.2668,-0.0745,0.8927,3.1617
192,0.8817,0.2649,-0.0770,0.8942,3.1683
193,0.8610,0.2813,-0.0670,0.9103,3.1479
194,0.8589,0.2740,-0.0697,0.8984,3.1390
195,0.8683,0.2388,-0.1028,0.8933,3.1241
196,0.8413,0.2948,-0.0504,0.9018,3.1056
197,0.8224,0.2785,-0.0710,0.9129,3.1288
198,0.8362,0.2651,-0.0775,0.8956,3.1348
199,0.8530,0.2447,-0.0985,0.8973,3.1330
200,0.8460,0.2689,-0.0729,0.8934,3.1294
201,0.8629,0.2767,-0.0662,0.8964,3.1238
202,0.8488,0.2838,-0.0579,0.8932,3.1165
203,0.8233,0.2514,-0.0916,0.8966,3.1311
204,0.7938,0.2734,-0.0664,0.8885,3.1266
205,0.8363,0.2643,-0.0788,0.8970,3.1407
206,0.8774,0.2630,-0.0886,0.9182,3.1428
207,0.8661,0.2600,-0.0872,0.9073,3.1471
208,0.8119,0.2859,-0.0568,0.8959,3.1272
209,0.8439,0.2903,-0.0505,0.8913,3.1443
210,0.8074,0.2663,-0.0817,0.9097,3.1733
211,0.8630,0.2695,-0.0763,0.9044,3.1924
212,0.7902,0.2654,-0.0799,0.9029,3.1788
213,0.8194,0.2399,-0.1033,0.8976,3.1790
214,0.8102,0.2706,-0.0687,0.8881,3.1822
215,0.8125,0.2682,-0.0783,0.9059,3.1829
216,0.7988,0.3048,-0.0381,0.8970,3.1813
217,0.8430,0.2731,-0.0720,0.9024,3.1689
218,0.8279,0.2927,-0.0472,0.8891,3.1428
219,0.8017,0.2936,-0.0593,0.9212,3.1234
220,0.8706,0.2506,-0.0952,0.9036,3.1227
221,0.8565,0.3355,-0.0092,0.9007,3.1135
222,0.8644,0.2698,-0.0777,0.9077,3.1100
223,0.8484,0.2834,-0.0601,0.8977,3.1120
224,0.8649,0.2619,-0.0840,0.9037,3.1031
225,0.8688,0.3152,-0.0319,0.9064,3.0909
226,0.8751,0.2999,-0.0410,0.8908,3.0871
227,0.8486,0.2716,-0.0716,0.8965,3.0804
228,0.8619,0.3127,-0.0315,0.8988,3.0789
229,0.8664,0.2923,-0.0559,0.9090,3.0785
230,0.8638,0.2423,-0.1011,0.8970,3.0827
231,0.8354,0.2912,-0.0565,0.9078,3.0812
232,0.8919,0.2870,-0.0570,0.8986,3.0876
233,0.8818,0.2990,-0.0441,0.8963,3.0799
234,0.8721,0.2671,-0.0777,0.9002,3.0681
235,0.8650,0.2701,-0.0768,0.9054,3.0500
236,0.8646,0.2737,-0.0734,0.9058,3.0403
237,0.8771,0.2827,-0.0599,0.8944,3.0482
238,0.8905,0.2864,-0.0585,0.9003,3.0515
239,0.8636,0.2834,-0.0647,0.9084,3.0497
240,0.8841,0.2941,-0.0507,0.9000,3.0463
241,0.8477,0.2813,-0.0597,0.8907,3.0678
242,0.8623,0.2833,-0.0609,0.8991,3.0727
243,0.8874,0.2705,-0.0765,0.9059,3.0782
244,0.8491,0.3268,-0.0236,0.9142,3.0661
245,0.8971,0.2832,-0.0660,0.9113,3.0616
246,0.8653,0.2851,-0.0609,0.9034,3.0646
247,0.8556,0.3019,-0.0406,0.8944,3.0538
248,0.8674,0.3402,-0.0066,0.9053,3.0612
249,0.8768,0.3253,-0.0204,0.9025,3.0586
250,0.8295,0.2904,-0.0551,0.9017,3.0503
251,0.8462,0.3159,-0.0276,0.8971,3.0578
252,0.8511,0.3005,-0.0450,0.9020,3.0469
253,0.8422,0.2828,-0.0637,0.9043,3.0498
254,0.8898,0.2859,-0.0579,0.8977,3.0514
255,0.8633,0.2885,-0.0530,0.8919,3.0443
256,0.8662,0.2799,-0.0665,0.9042,3.0508
257,0.8647,0.2899,-0.0533,0.8961,3.0496
258,0.8802,0.2786,-0.0681,0.9049,3.0445
259,0.8773,0.2856,-0.0617,0.9064,3.0470
260,0.8507,0.3246,-0.0240,0.9095,3.0411
261,0.8529,0.3276,-0.0196,0.9059,3.0307
