epoch,reward,loss,policy_loss,value_loss,entropy
116,106.7739,0.4237,-0.0062,0.9039,4.4030
117,86.9064,0.4547,0.0053,0.9428,4.4014
118,110.3702,0.4481,0.0015,0.9370,4.3812
119,97.8896,0.5758,0.1263,0.9426,4.3523
120,105.0094,0.4335,-0.0037,0.9176,4.3301
121,87.0778,0.4035,-0.0187,0.8876,4.3162
122,104.8633,0.4109,-0.0306,0.9260,4.3121
123,88.9081,0.5191,0.0720,0.9373,4.2995
124,94.5038,0.4483,-0.0072,0.9535,4.2680
125,125.5483,0.4571,-0.0091,0.9749,4.2455
126,101.8612,0.4282,-0.0230,0.9449,4.2462
127,122.8848,0.3890,-0.0379,0.8961,4.2458
128,100.9877,0.4252,-0.0156,0.9239,4.2349
129,106.5312,0.4323,-0.0076,0.9221,4.2466
130,102.3824,0.4324,-0.0128,0.9328,4.2533
131,110.8724,0.4269,-0.0041,0.9045,4.2480
132,107.0614,0.4280,-0.0206,0.9393,4.2133
133,110.9934,0.4011,-0.0415,0.9271,4.1987
134,106.2290,0.4425,-0.0086,0.9441,4.1830
135,116.2653,0.3840,-0.0404,0.8905,4.1604
136,104.6695,0.4207,0.0153,0.8523,4.1365
137,115.8811,0.4261,-0.0337,0.9608,4.1315
138,111.8981,0.4705,0.0238,0.9346,4.1186
139,115.5751,0.4365,0.0010,0.9120,4.0876
140,88.4003,0.4316,-0.0156,0.9352,4.0873
141,91.6008,0.4270,-0.0090,0.9128,4.0828
142,106.5951,0.4627,0.0335,0.8992,4.0763
143,94.2585,0.4288,0.0041,0.8899,4.0674
144,126.3872,0.4086,-0.0256,0.9090,4.0609
145,140.2153,0.4342,0.0148,0.8792,4.0350
146,108.0739,0.5068,0.0576,0.9386,4.0220
147,98.8556,0.4786,0.0336,0.9298,3.9837
148,137.1423,0.4209,-0.0018,0.8848,3.9534
149,103.4929,0.4314,0.0072,0.8879,3.9481
150,120.0308,0.4401,0.0043,0.9107,3.9254
151,130.2807,0.4503,0.0062,0.9275,3.9151
152,124.6265,0.4598,0.0047,0.9495,3.9184
153,140.1358,0.4207,-0.0089,0.8983,3.9239
154,117.7925,0.3972,-0.0177,0.8692,3.9282
155,122.5610,0.4705,0.0066,0.9669,3.9060
156,127.6125,0.4366,0.0071,0.8979,3.8869
157,103.2286,0.4519,0.0191,0.9045,3.8926
158,118.2043,0.4400,-0.0120,0.9429,3.8993
159,128.2873,0.4197,-0.0081,0.8947,3.8968
160,116.8319,0.4483,0.0252,0.8852,3.9005
161,130.7280,0.4513,0.0136,0.9144,3.9143
162,118.6937,0.4909,0.0560,0.9089,3.9081
163,131.7445,0.4338,-0.0022,0.9111,3.9086
164,115.7289,0.4317,0.0031,0.8962,3.9058
165,128.3900,0.4733,0.0451,0.8953,3.9037
166,129.3435,0.4800,0.0507,0.8976,3.8988
167,120.2821,0.4012,-0.0207,0.8827,3.8950
168,134.5905,0.4474,0.0201,0.8934,3.8908
169,97.0935,0.4908,0.0391,0.9423,3.8825
170,110.0417,0.4616,0.0339,0.8942,3.8737
171,117.4890,0.3909,-0.0154,0.8512,3.8613
172,123.4520,0.4437,-0.0051,0.9363,3.8706
173,119.8967,0.4382,0.0048,0.9056,3.8736
174,119.5476,0.4389,0.0092,0.8982,3.8779
175,147.2225,0.4311,-0.0201,0.9412,3.8725
176,129.4775,0.4788,0.0426,0.9110,3.8588
177,96.9645,0.4397,0.0089,0.9004,3.8639
178,136.4621,0.4317,0.0116,0.8789,3.8532
179,137.5730,0.4151,-0.0169,0.9024,3.8480
180,136.3697,0.4421,-0.0087,0.9403,3.8611
181,113.0601,0.4130,-0.0042,0.8730,3.8554
182,151.4885,0.4825,0.0379,0.9278,3.8556
183,122.3258,0.4633,0.0369,0.8914,3.8611
184,116.5689,0.4471,0.0043,0.9242,3.8579
185,137.9403,0.4377,0.0055,0.9029,3.8560
186,122.5571,0.4587,0.0154,0.9250,3.8523
187,128.5162,0.4698,0.0369,0.9043,3.8454
188,137.0119,0.4519,-0.0004,0.9431,3.8435
189,108.3400,0.4762,0.0499,0.8910,3.8411
190,131.1317,0.4748,0.0331,0.9217,3.8384
191,136.3581,0.5001,0.0743,0.8899,3.8381
192,155.2848,0.5299,0.0939,0.9104,3.8406
193,122.4183,0.4645,0.0046,0.9582,3.8357
194,151.1239,0.4980,0.0645,0.9052,3.8241
195,137.6250,0.4577,0.0100,0.9336,3.8232
196,107.9658,0.4647,0.0142,0.9393,3.8145
197,113.3383,0.4663,0.0204,0.9298,3.8083
198,149.4681,0.5662,0.1491,0.8722,3.8084
199,115.5764,0.5698,0.1236,0.9306,3.8067
200,120.0855,0.5276,0.0963,0.9006,3.7990
201,119.4722,0.4565,0.0197,0.9116,3.7942
202,116.9567,0.4431,0.0048,0.9144,3.7822
203,118.0984,0.4527,0.0088,0.9255,3.7750
204,116.8611,0.4740,0.0410,0.9038,3.7763
205,115.4817,0.3812,-0.0410,0.8821,3.7733
206,126.6472,0.4710,0.0358,0.9080,3.7774
207,170.9929,0.4345,-0.0156,0.9380,3.7761
