1048,1009,0,81.4715
1009,970,3,28.7901
970,931,6,28.7901
931,892,9,28.7901
1048,1008,9,5.34634
1048,1049,9,5.34634
1049,1010,10,81.4715
1010,971,11,81.4715
892,853,12,28.7901
1008,969,12,30.9034
971,932,14,28.7901
853,814,15,30.9034
969,930,15,28.7901
932,893,17,28.7901
814,775,18,30.9034
930,891,18,28.7901
1049,1050,19,5.34634
1050,1011,20,81.4715
893,854,20,30.9034
1010,1011,20,5.34634
1011,972,21,81.4715
775,736,21,30.9034
891,852,21,28.7901
854,815,23,30.9034
972,933,24,28.7901
736,697,24,30.9034
852,813,24,28.7901
815,776,26,30.9034
933,894,27,28.7901
697,658,27,30.9034
813,774,27,30.9034
776,737,29,30.9034
1050,1051,29,5.34634
1051,1012,30,81.4715
894,855,30,30.9034
658,619,30,30.9034
774,735,30,30.9034
1011,1012,30,5.34634
1012,973,31,81.4715
737,698,32,41.9944
973,934,33,61.4555
855,816,33,41.9944
619,580,33,41.9944
735,696,33,41.9944
698,659,34,41.9944
934,895,35,41.9944
816,777,35,41.9944
580,541,35,41.9944
696,657,35,41.9944
659,620,36,41.9944
895,856,37,41.9944
777,738,37,41.9944
657,618,37,41.9944
620,581,38,41.9944
969,929,38,2.74169
856,817,39,41.9944
738,699,39,41.9944
618,579,39,41.9944
1051,1052,39,5.29505
581,542,40,41.9944
929,890,40,61.4555
1012,1013,40,5.29505
930,890,40,2.74169
1013,974,41,114.436
817,778,41,41.9944
699,660,41,41.9944
579,540,41,41.9944
890,851,42,61.4555
542,503,42,41.9944
891,851,42,2.74169
503,464,43,114.436
974,935,43,41.9944
778,739,43,41.9944
660,621,43,41.9944
851,812,44,61.4555
852,812,44,2.74169
464,425,45,41.9944
935,896,45,41.9944
739,700,45,41.9944
621,582,45,61.4555
1048,1007,45,1.60334
1048,1089,45,1.60334
812,773,46,41.9944
896,857,47,41.9944
700,661,47,41.9944
582,543,47,41.9944
1007,968,47,41.9944
773,734,48,41.9944
543,504,48,114.436
857,818,49,41.9944
661,622,49,61.4555
504,465,49,114.436
734,695,50,41.9944
1013,1014,50,5.29505
465,426,50,114.436
1014,975,51,114.436
818,779,51,41.9944
695,656,52,41.9944
503,463,52,5.29505
463,424,53,114.436
975,936,53,41.9944
779,740,53,41.9944
656,617,54,41.9944
1048,1088,54,0.9447
1048,1047,54,0.9447
936,897,55,41.9944
740,701,55,41.9944
1089,1090,55,5.29505
1049,1090,55,1.60334
617,578,56,41.9944
897,858,57,41.9944
701,662,57,41.9944
543,544,57,5.29505
578,539,58,41.9944
544,505,58,114.436
929,889,58,2.74169
504,505,58,5.29505
858,819,59,41.9944
662,623,59,61.4555
505,466,59,114.436
465,466,59,5.29505
623,584,60,114.436
889,850,60,61.4555
1014,1015,60,5.29505
890,850,60,2.74169
584,545,61,114.436
819,780,61,41.9944
545,506,62,114.436
1015,976,62,41.9944
850,811,62,61.4555
463,423,62,5.29505
851,811,62,2.74169
780,741,63,41.9944
506,467,63,114.436
976,937,64,51.1634
811,772,64,51.1634
741,702,65,51.1634
1090,1091,65,5.64619
937,898,66,51.1634
772,733,66,51.1634
968,928,66,3.66244
898,859,68,51.1634
733,694,68,51.1634
623,624,69,5.64619
624,585,70,142.483
859,820,70,51.1634
694,655,70,51.1634
584,585,70,5.64619
585,546,71,142.483
545,546,71,5.64619
546,507,72,142.483
820,781,72,51.1634
655,616,72,51.1634
506,507,72,5.64619
781,742,74,51.1634
616,577,74,51.1634
889,849,74,3.66244
1091,1092,75,5.64619
849,810,75,95.2316
1051,1092,75,1.70141
742,703,76,51.1634
577,538,76,51.1634
810,771,76,95.2316
1092,1053,76,142.483
1012,1053,76,1.70141
423,383,77,3.66244
771,732,78,51.1634
624,625,79,5.64619
625,586,80,142.483
585,586,80,5.64619
732,693,80,51.1634
586,547,81,142.483
546,547,81,5.64619
928,888,81,3.66244
693,654,82,51.1634
654,615,84,51.1634
1092,1093,85,5.64619
615,576,86,51.1634
1093,1054,86,142.483
1053,1054,86,5.64619
1013,1054,86,1.70141
503,462,87,1.70141
576,537,88,51.1634
625,626,89,5.64619
849,809,89,3.66244
1048,1087,89,0.855812
586,587,90,5.64619
810,770,90,3.66244
809,770,90,95.2316
626,587,90,142.483
1089,1130,90,1.70141
547,548,91,5.64619
587,548,91,142.483
770,731,92,51.1634
731,692,94,51.1634
1093,1094,95,5.27776
692,653,95,83.2172
1014,1055,95,1.56955
1055,1016,96,83.2172
653,614,96,83.2172
888,848,96,4.83961
462,422,97,5.27776
614,575,97,83.2172
1016,977,97,83.2172
463,422,97,1.56955
977,938,98,83.2172
575,536,98,83.2172
938,899,99,83.2172
536,497,99,83.2172
626,627,99,5.27776
1089,1129,99,0.921851
1088,1129,99,1.56955
899,860,100,83.2172
497,458,100,83.2172
587,588,100,5.27776
1090,1131,100,1.56955
627,588,100,246.813
860,821,101,83.2172
458,419,101,83.2172
1007,967,101,1.14457
821,782,102,83.2172
419,380,102,83.2172
809,769,102,4.83961
782,743,103,228.555
769,730,103,228.555
383,344,103,4.92214
730,691,104,228.555
691,652,105,83.2172
1094,1095,105,5.27776
652,613,106,83.2172
1095,1056,106,228.555
613,574,107,83.2172
1056,1017,107,83.2172
848,808,107,4.83961
1017,978,108,83.2172
574,535,108,83.2172
978,939,109,83.2172
535,496,109,83.2172
627,628,109,5.27776
939,900,110,83.2172
496,457,110,83.2172
1091,1132,110,1.56955
900,861,111,83.2172
457,418,111,83.2172
861,822,112,83.2172
418,379,112,83.2172
822,783,113,228.555
782,783,113,4.83961
769,729,113,4.83961
968,927,113,1.43904
783,744,114,83.2172
729,690,114,228.555
379,340,114,74.3813
743,744,114,4.83961
730,690,114,4.83961
690,651,115,83.2172
624,665,115,1.56955
