epoch,reward,loss,policy_loss,value_loss,entropy
199,26.0458,0.6419,0.2023,0.9361,5.6921
200,19.7665,0.5443,0.1068,0.9319,5.6922
201,14.1557,0.6728,0.2384,0.9258,5.6920
202,22.3400,0.8340,0.3855,0.9540,5.6924
203,34.8013,0.9076,0.4550,0.9622,5.6922
204,31.0842,0.5102,0.0814,0.9145,5.6919
205,24.0469,0.7131,0.2803,0.9224,5.6913
206,28.1825,0.6622,0.2244,0.9324,5.6930
207,16.8236,0.5854,0.1489,0.9299,5.6921
208,26.7433,0.7793,0.3461,0.9234,5.6917
209,22.4046,0.8164,0.3850,0.9196,5.6914
210,15.5047,0.7180,0.2727,0.9475,5.6913
211,31.3812,0.6064,0.1567,0.9562,5.6905
212,14.4337,0.6798,0.2359,0.9447,5.6912
213,29.9081,0.7082,0.2817,0.9100,5.6920
214,33.0886,0.5903,0.1956,0.8465,5.6923
215,26.4359,0.6825,0.2466,0.9287,5.6923
216,17.0788,0.6507,0.2260,0.9061,5.6911
217,38.2212,0.8503,0.4554,0.8467,5.6927
218,28.0814,0.6444,0.2211,0.9036,5.6924
219,15.1079,0.5080,0.0709,0.9311,5.6920
220,53.8767,0.5653,0.1451,0.8974,5.6917
221,31.8857,0.6608,0.2474,0.8837,5.6907
222,27.6363,0.5780,0.1448,0.9233,5.6929
223,16.1054,0.4999,0.0537,0.9494,5.6916
224,30.5994,1.0422,0.6587,0.8239,5.6910
225,27.1306,0.5564,0.1104,0.9489,5.6923
226,25.8316,0.6025,0.1809,0.9002,5.6920
227,24.9932,0.6044,0.1538,0.9582,5.6917
228,22.5919,0.8850,0.4227,0.9814,5.6908
229,16.3339,0.4923,0.0469,0.9476,5.6913
230,24.0361,0.8649,0.4010,0.9846,5.6925
231,29.7264,0.5098,0.0594,0.9579,5.6913
232,13.8674,0.3760,-0.0520,0.9129,5.6923
233,26.6919,0.4703,0.0137,0.9702,5.6921
234,29.2947,0.5555,0.1046,0.9586,5.6922
235,23.8792,0.5269,0.1086,0.8937,5.6908
236,22.3188,0.7831,0.3697,0.8836,5.6927
237,15.6528,0.8637,0.4452,0.8939,5.6919
